condition_id,chunk_size,retrieval_strategy,question_id,category,chunk_size_sensitive,coverage_at_5,case,outcome,grounding_basis,n_unsupported_claims,bertscore_cosine,model,abstained_exact_match,abstained_soft_match
chunk200_hybrid,200,hybrid,ref_them_06,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7410025000572205,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_07,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_09,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,ngram_fallback (answer has no numeric claims),0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,ngram_fallback (answer has no numeric claims),0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid,200,hybrid,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid,200,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_01,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_04,comparative,True,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.9172565937042236,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_07,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.769797146320343,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_08,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8879750967025757,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_10,comparative,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_11,comparative,False,0.5,C,answered_grounded_correct,ngram_fallback (answer has no numeric claims),0,0.8304865956306458,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9818983674049377,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9527979493141174,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9870129823684692,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_04,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9966421127319336,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8453772068023682,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_09,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9730253219604492,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9830316305160522,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_11,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8611412048339844,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_12,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9798296093940735,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9363722801208496,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_02,thematic,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7018010020256042,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_05,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_07,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_12,thematic,False,0.0,B,answered_ungrounded,numeric,2,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_13,thematic,False,0.6666666666666666,C,answered_grounded_correct,numeric,0,0.8875042200088501,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_01,comparative,True,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_06,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_08,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8614875674247742,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_10,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8888044953346252,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_comp_11,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_01,factual,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_02,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9255630970001221,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_fact_08,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9823227524757385,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8531695604324341,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_04,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_07,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_13,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_them_14,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25,500,bm25,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25,500,bm25,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_01,comparative,True,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8844099044799805,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_08,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_10,comparative,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_comp_11,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9771782159805298,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9527979493141174,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9912142753601074,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.890771210193634,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9773039817810059,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8516994714736938,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_04,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_07,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_13,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_bm25_enriched,500,bm25,ref_them_14,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_01,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_06,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_07,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_10,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_comp_11,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_01,factual,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_02,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_05,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_07,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9579311609268188,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8505577445030212,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7278252840042114,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_07,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7172841429710388,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_09,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_12,thematic,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_them_15,thematic,True,0.0,B,answered_ungrounded,numeric,2,,qwen3.8-flash-next,False,False
chunk500_dense,500,dense,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense,500,dense,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_01,comparative,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8616560101509094,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_comp_07,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_09,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_comp_10,comparative,False,0.0,B,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_comp_11,comparative,False,1.0,C,answered_grounded_correct,ngram_fallback (answer has no numeric claims),0,0.8843324780464172,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_comp_12,comparative,False,0.5,C,abstained,,0,,qwen3.8-flash-next,True,True
chunk500_dense_enriched,500,dense,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9339662790298462,qwen3.8-flash-next,False,False
chunk500_dense_enriched,500,dense,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9527979493141174,qwen3.8-flash-next,False,False
