condition_id,chunk_size,retrieval_strategy,question_id,category,chunk_size_sensitive,coverage_at_5,case,outcome,grounding_basis,n_unsupported_claims,bertscore_cosine,model,abstained_exact_match,abstained_soft_match
chunk200_hybrid,200,hybrid,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_07,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_09,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9544526934623718,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_12,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9789583086967468,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_02,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7674780488014221,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_them_06,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7405316829681396,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_07,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_09,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_12,thematic,False,0.0,B,answered_ungrounded,numeric,1,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_them_15,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid,200,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid,200,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_01,comparative,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_04,comparative,True,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.9207646250724792,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_07,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.7531768083572388,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_10,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_comp_11,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8200346231460571,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9602892398834229,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9659554362297058,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9870129823684692,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_04,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9938338398933411,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8532451391220093,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_fact_09,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9766707420349121,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8164808750152588,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_11,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9151809811592102,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_12,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9789583086967468,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8753469586372375,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7982437610626221,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.6958984136581421,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_05,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_07,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_09,thematic,False,0.0,B,answered_ungrounded,numeric,2,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_12,thematic,False,0.0,B,answered_grounded_correct,ngram_fallback (answer has no numeric claims),0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_13,thematic,False,0.6666666666666666,C,answered_grounded_correct,numeric,0,0.9143106937408447,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk200_hybrid_enriched,200,hybrid,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk200_hybrid_enriched,200,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_01,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,False,True
chunk500_bm25,500,bm25,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_06,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_08,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8928135633468628,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_10,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.846574068069458,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_comp_11,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_01,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_02,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9264767169952393,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_fact_08,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9802258014678955,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8240292072296143,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_04,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_07,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_12,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_them_13,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_them_14,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_them_15,thematic,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_unans_01,unanswerable,False,,A,answered_ungrounded,numeric,1,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25,500,bm25,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25,500,bm25,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_01,comparative,True,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8331347107887268,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_08,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_10,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_11,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.8658196926116943,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9957712888717651,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9870129823684692,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9264798164367676,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8767216801643372,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8300706744194031,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_04,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_07,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_11,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_them_13,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_them_14,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_them_15,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_unans_01,unanswerable,False,,A,answered_ungrounded,numeric,1,,qwen3.8-27b@q8_k_xl,False,False
chunk500_bm25_enriched,500,bm25,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_bm25_enriched,500,bm25,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_01,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_06,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_07,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_dense,500,dense,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_10,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_dense,500,dense,ref_comp_11,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_01,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_02,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q8_k_xl,False,False
chunk500_dense,500,dense,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_05,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_07,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8885504603385925,qwen3.8-27b@q8_k_xl,False,False
chunk500_dense,500,dense,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
chunk500_dense,500,dense,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q8_k_xl,True,True
